year,state,county_name,democratic_pres_votes,other_pres_votes,republican_pres_votes,total_pres_votes
2024,north dakota,stark,2473.0,5250.0,12323.0,15100.0
2024,north dakota,steele,367.0,760.0,622.0,1015.0
2024,north dakota,stutsman,2692.0,5641.0,7185.0,10134.0
2024,north dakota,towner,289.0,607.0,796.0,1114.0
2024,north dakota,traill,1359.0,2824.0,2650.0,4115.0
2024,north dakota,walsh,1173.0,2483.0,3186.0,4496.0
2024,north dakota,ward,7215.0,15132.0,20635.0,28552.0
2024,north dakota,wells,405.0,843.0,1815.0,2253.0
2024,north dakota,williams,2276.0,4897.0,12501.0,15122.0
2024,ohio,adams,2098.0,4258.0,10269.0,12429.0
2024,ohio,allen,12754.0,26129.0,33201.0,46576.0
2024,ohio,ashland,6544.0,13411.0,19863.0,26730.0
2024,ohio,ashtabula,15345.0,31264.0,27656.0,43575.0
2024,ohio,athens,14134.0,28779.0,11369.0,26014.0
2024,ohio,auglaize,4442.0,9184.0,20988.0,25730.0
2024,ohio,belmont,8080.0,16371.0,22758.0,31049.0
2024,ohio,brown,4069.0,8324.0,17257.0,21512.0
2024,ohio,butler,66713.0,135134.0,114831.0,183252.0
2024,ohio,carroll,3071.0,6290.0,10634.0,13853.0
2024,ohio,champaign,4944.0,10174.0,15334.0,20564.0
2024,ohio,clark,21847.0,44650.0,40403.0,63206.0
2024,ohio,clermont,36130.0,73849.0,76964.0,114683.0
2024,ohio,clinton,4633.0,9519.0,15984.0,20870.0
2024,ohio,columbiana,12064.0,24703.0,35607.0,48246.0
2024,ohio,coshocton,3835.0,7893.0,12362.0,16420.0
2024,ohio,crawford,4683.0,9617.0,15402.0,20336.0
2024,ohio,cuyahoga,376384.0,759588.0,195164.0,578368.0
2024,ohio,darke,4583.0,9461.0,22234.0,27112.0
2024,ohio,defiance,5667.0,11625.0,13302.0,19260.0
2024,ohio,delaware,61657.0,125592.0,70448.0,134383.0
2024,ohio,erie,16871.0,34315.0,22493.0,39937.0
2024,ohio,fairfield,31695.0,64153.0,51999.0,84457.0
2024,ohio,fayette,2773.0,5681.0,9706.0,12614.0
2024,ohio,franklin,380518.0,773872.0,210830.0,604184.0
2024,ohio,fulton,6374.0,13045.0,15893.0,22564.0
2024,ohio,gallia,2592.0,5312.0,10314.0,13034.0
2024,ohio,geauga,20604.0,41949.0,33844.0,55189.0
2024,ohio,greene,35575.0,72883.0,53399.0,90707.0
2024,ohio,guernsey,4154.0,8466.0,13314.0,17626.0
2024,ohio,hamilton,233360.0,472651.0,172365.0,411656.0
2024,ohio,hancock,11467.0,23433.0,26052.0,38018.0
2024,ohio,hardin,2863.0,5860.0,9911.0,12908.0
2024,ohio,harrison,1559.0,3195.0,5484.0,7120.0
2024,ohio,henry,3905.0,8007.0,10873.0,14975.0
2024,ohio,highland,3609.0,7345.0,16269.0,20005.0
2024,ohio,hocking,3704.0,7537.0,9679.0,13512.0
2024,ohio,holmes,1854.0,3856.0,10384.0,12386.0
2024,ohio,huron,7496.0,15356.0,19484.0,27344.0
2024,ohio,jackson,2953.0,6036.0,11249.0,14332.0
2024,ohio,jefferson,8592.0,17692.0,22317.0,31417.0
2024,ohio,knox,8698.0,17863.0,23112.0,32277.0
2024,ohio,lake,54484.0,110719.0,72924.0,129159.0
2024,ohio,lawrence,6514.0,13337.0,20013.0,26836.0
2024,ohio,licking,32832.0,67054.0,61359.0,95581.0
2024,ohio,logan,5027.0,10357.0,18182.0,23512.0
2024,ohio,lorain,74207.0,150717.0,83297.0,159807.0
2024,ohio,lucas,106320.0,216411.0,82398.0,192489.0
2024,ohio,madison,5713.0,11738.0,14737.0,20762.0
2024,ohio,mahoning,50636.0,102612.0,61249.0,113225.0
2024,ohio,marion,7902.0,16153.0,19219.0,27470.0
2024,ohio,medina,39771.0,80980.0,66308.0,107517.0
2024,ohio,meigs,2202.0,4497.0,8127.0,10422.0
2024,ohio,mercer,3865.0,7981.0,19710.0,23826.0
2024,ohio,miami,15969.0,32730.0,42677.0,59438.0
2024,ohio,monroe,1336.0,2755.0,5396.0,6815.0
2024,ohio,montgomery,126767.0,257745.0,125566.0,256544.0
2024,ohio,morgan,1560.0,3195.0,5168.0,6803.0
2024,ohio,morrow,4100.0,8423.0,14609.0,18932.0
2024,ohio,muskingum,10874.0,22121.0,28147.0,39394.0
2024,ohio,noble,1069.0,2203.0,5050.0,6184.0
2024,ohio,ottawa,8866.0,18036.0,14872.0,24042.0
2024,ohio,paulding,1987.0,4112.0,7203.0,9328.0
2024,ohio,perry,3800.0,7743.0,13062.0,17005.0
2024,ohio,pickaway,7397.0,15203.0,21607.0,29413.0
2024,ohio,pike,2793.0,5683.0,9352.0,12242.0
2024,ohio,portage,34759.0,70697.0,47681.0,83619.0
2024,ohio,preble,4343.0,8963.0,17146.0,21766.0
2024,ohio,putnam,2996.0,6260.0,16576.0,19840.0
2024,ohio,richland,16591.0,33655.0,41298.0,58362.0
2024,ohio,ross,9846.0,20110.0,22801.0,33065.0
2024,ohio,sandusky,10139.0,20655.0,19311.0,29827.0
2024,ohio,scioto,8021.0,16268.0,22978.0,31225.0
2024,ohio,seneca,7765.0,15928.0,17241.0,25404.0
2024,ohio,shelby,4350.0,8972.0,20740.0,25362.0
2024,ohio,stark,71090.0,143805.0,111478.0,184193.0
2024,ohio,summit,145005.0,293549.0,125910.0,274454.0
2024,ohio,trumbull,39758.0,80871.0,55983.0,97096.0
2024,ohio,tuscarawas,12032.0,24591.0,30652.0,43211.0
2024,ohio,union,12934.0,26519.0,23982.0,37567.0
2024,ohio,van wert,3000.0,6190.0,11616.0,14806.0
2024,ohio,vinton,1169.0,2404.0,4531.0,5766.0
2024,ohio,warren,47128.0,96755.0,91132.0,140759.0
2024,ohio,washington,8600.0,17562.0,22161.0,31123.0
2024,ohio,wayne,15898.0,32284.0,36764.0,53150.0
2024,ohio,williams,4644.0,9497.0,13461.0,18314.0
2024,ohio,wood,30016.0,60725.0,36877.0,67586.0
2024,ohio,wyandot,2731.0,5612.0,8564.0,11445.0
2024,oklahoma,adair,1289.0,2685.0,5860.0,7256.0
2024,oklahoma,alfalfa,236.0,505.0,1891.0,2160.0
2024,oklahoma,atoka,779.0,1609.0,4832.0,5662.0
2024,oklahoma,beaver,158.0,344.0,1938.0,2124.0
2024,oklahoma,beckham,1093.0,2297.0,6474.0,7678.0
2024,oklahoma,blaine,671.0,1403.0,3054.0,3786.0
2024,oklahoma,bryan,3569.0,7382.0,13999.0,17812.0
2024,oklahoma,caddo,2414.0,5024.0,6886.0,9496.0
2024,oklahoma,canadian,21038.0,43561.0,50551.0,73074.0
2024,oklahoma,carter,4277.0,8820.0,14945.0,19488.0
2024,oklahoma,cherokee,5826.0,12012.0,11637.0,17823.0
2024,oklahoma,choctaw,944.0,1950.0,4633.0,5639.0
2024,oklahoma,cimarron,66.0,141.0,860.0,935.0
2024,oklahoma,cleveland,49432.0,101501.0,67225.0,119294.0
2024,oklahoma,coal,345.0,728.0,2155.0,2538.0
2024,oklahoma,comanche,12823.0,26284.0,20823.0,34284.0
2024,oklahoma,cotton,392.0,831.0,2067.0,2506.0
2024,oklahoma,craig,1212.0,2528.0,4740.0,6056.0
2024,oklahoma,creek,6643.0,13857.0,24098.0,31312.0
2024,oklahoma,custer,2279.0,4754.0,7693.0,10168.0
2024,oklahoma,delaware,3475.0,7176.0,14407.0,18108.0
2024,oklahoma,dewey,209.0,440.0,1984.0,2215.0
2024,oklahoma,ellis,197.0,424.0,1585.0,1812.0
2024,oklahoma,garfield,4849.0,10100.0,16593.0,21844.0
2024,oklahoma,garvin,1802.0,3730.0,9063.0,10991.0
2024,oklahoma,grady,4536.0,9441.0,20378.0,25283.0
2024,oklahoma,grant,295.0,626.0,1794.0,2125.0
2024,oklahoma,greer,304.0,629.0,1511.0,1836.0
2024,oklahoma,harmon,165.0,338.0,709.0,882.0
2024,oklahoma,harper,147.0,314.0,1284.0,1451.0
2024,oklahoma,haskell,718.0,1498.0,4156.0,4936.0
2024,oklahoma,hughes,831.0,1746.0,3744.0,4659.0
2024,oklahoma,jackson,1602.0,3360.0,6295.0,8053.0
2024,oklahoma,jefferson,319.0,674.0,2020.0,2375.0
2024,oklahoma,johnston,684.0,1452.0,3462.0,4230.0
2024,oklahoma,kay,4136.0,8566.0,12483.0,16913.0
2024,oklahoma,kingfisher,923.0,1932.0,5745.0,6754.0
2024,oklahoma,kiowa,658.0,1367.0,2569.0,3278.0
2024,oklahoma,latimer,681.0,1404.0,3356.0,4079.0
2024,oklahoma,le flore,3184.0,6605.0,15333.0,18754.0
2024,oklahoma,lincoln,2712.0,5682.0,12495.0,15465.0
2024,oklahoma,logan,5901.0,12302.0,17748.0,24149.0
2024,oklahoma,love,689.0,1439.0,3510.0,4260.0
2024,oklahoma,mcclain,4031.0,8423.0,17005.0,21397.0
2024,oklahoma,mccurtain,1696.0,3520.0,9485.0,11309.0
2024,oklahoma,mcintosh,1937.0,3989.0,6387.0,8439.0
2024,oklahoma,major,327.0,718.0,3087.0,3478.0
2024,oklahoma,marshall,1169.0,2410.0,5348.0,6589.0
2024,oklahoma,mayes,3529.0,7389.0,13514.0,17374.0
2024,oklahoma,murray,1080.0,2276.0,4689.0,5885.0
2024,oklahoma,muskogee,7400.0,15207.0,16550.0,24357.0
2024,oklahoma,noble,1009.0,2113.0,3853.0,4957.0
2024,oklahoma,nowata,720.0,1507.0,3774.0,4561.0
2024,oklahoma,okfuskee,854.0,1762.0,3080.0,3988.0
2024,oklahoma,oklahoma,138769.0,284074.0,143618.0,288923.0
2024,oklahoma,okmulgee,3979.0,8228.0,10100.0,14349.0
2024,oklahoma,osage,5867.0,12091.0,14404.0,20628.0
2024,oklahoma,ottawa,2511.0,5199.0,8490.0,11178.0
2024,oklahoma,pawnee,1355.0,2830.0,5405.0,6880.0
2024,oklahoma,payne,10560.0,21877.0,17962.0,29279.0
2024,oklahoma,pittsburg,3473.0,7204.0,13841.0,17572.0
2024,oklahoma,pontotoc,3895.0,8102.0,10967.0,15174.0
2024,oklahoma,pottawatomie,7266.0,15125.0,20915.0,28774.0
2024,oklahoma,pushmataha,616.0,1293.0,4025.0,4702.0
2024,oklahoma,roger mills,160.0,345.0,1548.0,1733.0
2024,oklahoma,rogers,10146.0,21106.0,35942.0,46902.0
2024,oklahoma,seminole,1951.0,4044.0,5951.0,8044.0
2024,oklahoma,sequoyah,2907.0,5999.0,12491.0,15583.0
2024,oklahoma,stephens,3236.0,6764.0,15092.0,18620.0
2024,oklahoma,texas,793.0,1680.0,4319.0,5206.0
2024,oklahoma,tillman,500.0,1027.0,2006.0,2533.0
2024,oklahoma,tulsa,106105.0,217803.0,145241.0,256939.0
2024,oklahoma,wagoner,9330.0,19344.0,28487.0,38501.0
2024,oklahoma,washington,5793.0,12131.0,16836.0,23174.0
2024,oklahoma,washita,551.0,1173.0,4030.0,4652.0
2024,oklahoma,woods,614.0,1297.0,2955.0,3638.0
2024,oklahoma,woodward,967.0,2048.0,6231.0,7312.0
2024,oregon,baker,2343.0,4977.0,7060.0,9694.0
2024,oregon,benton,33909.0,69954.0,14187.0,50232.0
2024,oregon,clackamas,130580.0,270433.0,106387.0,246240.0
2024,oregon,clatsop,12533.0,25910.0,9913.0,23290.0
2024,oregon,columbia,12895.0,27002.0,17227.0,31334.0
2024,oregon,coos,13731.0,28617.0,20849.0,35735.0
2024,oregon,crook,3836.0,8121.0,12012.0,16297.0
2024,oregon,curry,5737.0,11937.0,8000.0,14200.0
2024,oregon,deschutes,68108.0,140633.0,54850.0,127375.0
2024,oregon,douglas,18386.0,38632.0,41561.0,61807.0
2024,oregon,gilliam,291.0,620.0,805.0,1134.0
2024,oregon,grant,816.0,1782.0,3490.0,4456.0
2024,oregon,harney,797.0,1745.0,3307.0,4255.0
2024,oregon,hood river,8364.0,17217.0,3854.0,12707.0
2024,oregon,jackson,54065.0,111894.0,61743.0,119572.0
2024,oregon,jefferson,3941.0,8237.0,7454.0,11750.0
2024,oregon,josephine,16928.0,35427.0,31129.0,49628.0
2024,oregon,klamath,9856.0,20696.0,24675.0,35515.0
2024,oregon,lake,681.0,1469.0,3421.0,4209.0
2024,oregon,lane,125775.0,259684.0,77376.0,211285.0
2024,oregon,lincoln,17112.0,35271.0,11645.0,29804.0
2024,oregon,linn,25749.0,54100.0,43078.0,71429.0
2024,oregon,malheur,2884.0,6119.0,7710.0,10945.0
2024,oregon,marion,73970.0,153572.0,77089.0,156691.0
2024,oregon,morrow,1138.0,2462.0,3408.0,4732.0
2024,oregon,multnomah,325927.0,669418.0,70759.0,414250.0
2024,oregon,polk,22034.0,45859.0,23768.0,47593.0
2024,oregon,sherman,233.0,506.0,890.0,1163.0
2024,oregon,tillamook,7747.0,16027.0,7971.0,16251.0
2024,oregon,umatilla,9251.0,19503.0,20973.0,31225.0
2024,oregon,union,4107.0,8739.0,9942.0,14574.0
2024,oregon,wallowa,1573.0,3315.0,3366.0,5108.0
2024,oregon,wasco,6069.0,12623.0,6837.0,13391.0
2024,oregon,washington,193013.0,398372.0,92590.0,297949.0
2024,oregon,wheeler,210.0,460.0,618.0,868.0
2024,oregon,yamhill,26011.0,54277.0,29536.0,57802.0
2024,pennsylvania,adams,19842.0,40465.0,40248.0,60871.0
2024,pennsylvania,allegheny,429916.0,870120.0,283595.0,723799.0
2024,pennsylvania,armstrong,8553.0,17466.0,28296.0,37209.0
2024,pennsylvania,beaver,37196.0,75553.0,56837.0,95194.0
2024,pennsylvania,bedford,4336.0,8896.0,23658.0,28218.0
2024,pennsylvania,berks,91125.0,184874.0,116677.0,210426.0
2024,pennsylvania,blair,18127.0,36915.0,46352.0,65140.0
2024,pennsylvania,bradford,7990.0,16245.0,22937.0,31192.0
2024,pennsylvania,bucks,198431.0,402058.0,198722.0,402349.0
2024,pennsylvania,butler,40661.0,82766.0,79773.0,121878.0
2024,pennsylvania,cambria,21177.0,43114.0,49408.0,71345.0
2024,pennsylvania,cameron,538.0,1111.0,1654.0,2227.0
2024,pennsylvania,carbon,11394.0,23122.0,23708.0,35436.0
2024,pennsylvania,centre,41119.0,83443.0,38829.0,81153.0
2024,pennsylvania,chester,184242.0,373333.0,137281.0,326372.0
2024,pennsylvania,clarion,4562.0,9309.0,15036.0,19783.0
2024,pennsylvania,clearfield,9647.0,19681.0,30481.0,40515.0
2024,pennsylvania,clinton,5395.0,10997.0,12965.0,18567.0
2024,pennsylvania,columbia,11083.0,22602.0,21190.0,32709.0
2024,pennsylvania,crawford,12858.0,26172.0,29685.0,42999.0
2024,pennsylvania,cumberland,66255.0,135056.0,80267.0,149068.0
2024,pennsylvania,dauphin,78327.0,158934.0,69474.0,150081.0
2024,pennsylvania,delaware,201324.0,406075.0,123421.0,328172.0
2024,pennsylvania,elk,4483.0,9153.0,12543.0,17213.0
2024,pennsylvania,erie,67456.0,136569.0,68866.0,137979.0
2024,pennsylvania,fayette,19548.0,39458.0,43633.0,63543.0
2024,pennsylvania,forest,724.0,1482.0,1902.0,2660.0
2024,pennsylvania,franklin,23543.0,48102.0,59604.0,84163.0
2024,pennsylvania,fulton,1102.0,2245.0,7039.0,8182.0
2024,pennsylvania,greene,4592.0,9509.0,12319.0,17236.0
2024,pennsylvania,huntingdon,5368.0,10947.0,17627.0,23206.0
2024,pennsylvania,indiana,12697.0,25819.0,29215.0,42337.0
2024,pennsylvania,jefferson,4707.0,9655.0,18235.0,23183.0
2024,pennsylvania,juniata,2290.0,4708.0,9721.0,12139.0
2024,pennsylvania,lackawanna,59510.0,120174.0,56261.0,116925.0
2024,pennsylvania,lancaster,120119.0,244530.0,166261.0,290672.0
2024,pennsylvania,lawrence,15440.0,31348.0,31347.0,47255.0
2024,pennsylvania,lebanon,24734.0,50438.0,48282.0,73986.0
2024,pennsylvania,lehigh,96317.0,195478.0,91207.0,190368.0
2024,pennsylvania,luzerne,62445.0,126373.0,92397.0,156325.0
2024,pennsylvania,lycoming,17216.0,35101.0,41961.0,59846.0
2024,pennsylvania,mckean,5115.0,10464.0,14401.0,19750.0
2024,pennsylvania,mercer,20145.0,40975.0,37761.0,58591.0
2024,pennsylvania,mifflin,4735.0,9671.0,17184.0,22120.0
2024,pennsylvania,monroe,42007.0,84856.0,42676.0,85525.0
2024,pennsylvania,montgomery,317103.0,641930.0,198311.0,523138.0
2024,pennsylvania,montour,3862.0,7865.0,5944.0,9947.0
2024,pennsylvania,northampton,86655.0,175053.0,89817.0,178215.0
2024,pennsylvania,northumberland,12863.0,26257.0,30240.0,43634.0
2024,pennsylvania,perry,6385.0,13131.0,19073.0,25819.0
2024,pennsylvania,philadelphia,568571.0,1147870.0,144311.0,723610.0
2024,pennsylvania,pike,13132.0,26626.0,21537.0,35031.0
2024,pennsylvania,potter,1675.0,3459.0,7334.0,9118.0
2024,pennsylvania,schuylkill,20882.0,42578.0,51665.0,73361.0
2024,pennsylvania,snyder,5239.0,10656.0,14664.0,20081.0
2024,pennsylvania,somerset,8596.0,17590.0,31993.0,40987.0
2024,pennsylvania,sullivan,976.0,1985.0,2721.0,3730.0
2024,pennsylvania,susquehanna,6093.0,12450.0,16114.0,22471.0
2024,pennsylvania,tioga,5100.0,10474.0,16272.0,21646.0
2024,pennsylvania,union,8015.0,16303.0,12969.0,21257.0
2024,pennsylvania,venango,7624.0,15550.0,18883.0,26809.0
2024,pennsylvania,warren,6212.0,12659.0,14345.0,20792.0
2024,pennsylvania,washington,44910.0,90937.0,75929.0,121956.0
2024,pennsylvania,wayne,9150.0,18595.0,20071.0,29516.0
2024,pennsylvania,westmoreland,74904.0,151994.0,135008.0,212098.0
2024,pennsylvania,wyoming,4680.0,9553.0,10222.0,15095.0
2024,pennsylvania,york,91926.0,187178.0,154884.0,250136.0
2024,rhode island,bristol,17458.0,35745.0,10048.0,28335.0
2024,rhode island,kent,46269.0,94891.0,44526.0,93148.0
2024,rhode island,newport,27332.0,55923.0,16027.0,44618.0
2024,rhode island,providence,150102.0,307338.0,112443.0,269679.0
2024,rhode island,washington,42589.0,87378.0,31247.0,76036.0
2024,south carolina,abbeville,3399.0,6938.0,8509.0,12048.0
2024,south carolina,aiken,31298.0,63797.0,53592.0,86091.0
2024,south carolina,allendale,2165.0,4375.0,813.0,3023.0
2024,south carolina,anderson,25281.0,51749.0,71828.0,98296.0
2024,south carolina,bamberg,3245.0,6563.0,2376.0,5694.0
2024,south carolina,barnwell,4082.0,8280.0,5605.0,9803.0
2024,south carolina,beaufort,44002.0,89282.0,59123.0,104403.0
2024,south carolina,berkeley,46416.0,94473.0,64777.0,112834.0
2024,south carolina,calhoun,3339.0,6779.0,4474.0,7914.0
2024,south carolina,charleston,111427.0,226683.0,99265.0,214521.0
2024,south carolina,cherokee,5939.0,12081.0,18697.0,24839.0
2024,south carolina,chester,6353.0,12879.0,9030.0,15556.0
2024,south carolina,chesterfield,6520.0,13229.0,11682.0,18391.0
2024,south carolina,clarendon,7064.0,14319.0,9065.0,16320.0
2024,south carolina,colleton,7376.0,14956.0,10696.0,18276.0
2024,south carolina,darlington,12977.0,26291.0,17017.0,30331.0
2024,south carolina,dillon,5241.0,10576.0,6526.0,11861.0
2024,south carolina,dorchester,32489.0,66414.0,43839.0,77764.0
2024,south carolina,edgefield,4659.0,9486.0,9092.0,13919.0
2024,south carolina,fairfield,6277.0,12700.0,4792.0,11215.0
2024,south carolina,florence,27706.0,56231.0,32615.0,61140.0
2024,south carolina,georgetown,14965.0,30393.0,22326.0,37754.0
2024,south carolina,greenville,100074.0,204849.0,158541.0,263316.0
2024,south carolina,greenwood,10766.0,21939.0,19715.0,30888.0
2024,south carolina,hampton,4328.0,8760.0,3801.0,8233.0
2024,south carolina,horry,62325.0,126560.0,141719.0,205954.0
2024,south carolina,jasper,8144.0,16471.0,9900.0,18227.0
2024,south carolina,kershaw,11826.0,24070.0,21289.0,33533.0
2024,south carolina,lancaster,20146.0,40950.0,33623.0,54427.0
2024,south carolina,laurens,8769.0,17872.0,21110.0,30213.0
2024,south carolina,lee,4505.0,9503.0,3078.0,8076.0
2024,south carolina,lexington,47815.0,97753.0,96965.0,146903.0
2024,south carolina,mccormick,2513.0,5101.0,3565.0,6153.0
2024,south carolina,marion,7316.0,14798.0,5906.0,13388.0
2024,south carolina,marlboro,5137.0,10393.0,4896.0,10152.0
2024,south carolina,newberry,5841.0,11903.0,12067.0,18129.0
2024,south carolina,oconee,9987.0,20479.0,31772.0,42264.0
2024,south carolina,orangeburg,22832.0,46052.0,13750.0,36970.0
2024,south carolina,pickens,13891.0,28614.0,45728.0,60451.0
2024,south carolina,richland,121110.0,245502.0,58019.0,182411.0
2024,south carolina,saluda,2454.0,5016.0,6452.0,9014.0
2024,south carolina,spartanburg,50710.0,103275.0,103032.0,155597.0
2024,south carolina,sumter,23425.0,47380.0,21215.0,45170.0
2024,south carolina,union,4084.0,8271.0,8102.0,12289.0
2024,south carolina,williamsburg,8634.0,17440.0,5524.0,14330.0
2024,south carolina,york,59600.0,121420.0,88239.0,150059.0
2024,south dakota,aurora,302.0,639.0,1056.0,1393.0
2024,south dakota,beadle,2017.0,4201.0,4826.0,7010.0
2024,south dakota,bennett,389.0,801.0,676.0,1088.0
2024,south dakota,bon homme,697.0,1453.0,2236.0,2992.0
2024,south dakota,brookings,5978.0,12342.0,8575.0,14939.0
2024,south dakota,brown,6075.0,12473.0,10645.0,17043.0
2024,south dakota,brule,666.0,1395.0,1694.0,2423.0
2024,south dakota,buffalo,291.0,593.0,164.0,466.0
2024,south dakota,butte,942.0,2000.0,4024.0,5082.0
2024,south dakota,campbell,120.0,250.0,706.0,836.0
2024,south dakota,charles mix,1000.0,2064.0,2551.0,3615.0
2024,south dakota,clark,415.0,875.0,1382.0,1842.0
2024,south dakota,clay,2944.0,6027.0,2574.0,5657.0
2024,south dakota,codington,3840.0,8001.0,9349.0,13510.0
2024,south dakota,corson,495.0,1007.0,631.0,1143.0
2024,south dakota,custer,1567.0,3255.0,4313.0,6001.0
2024,south dakota,davison,2743.0,5712.0,6208.0,9177.0
2024,south dakota,day,1000.0,2056.0,1876.0,2932.0
2024,south dakota,deuel,528.0,1109.0,1717.0,2298.0
2024,south dakota,dewey,1032.0,2110.0,793.0,1871.0
2024,south dakota,douglas,219.0,458.0,1419.0,1658.0
2024,south dakota,edmunds,384.0,797.0,1618.0,2031.0
2024,south dakota,fall river,1030.0,2169.0,3135.0,4274.0
2024,south dakota,faulk,183.0,393.0,920.0,1130.0
2024,south dakota,grant,946.0,1982.0,2594.0,3630.0
2024,south dakota,gregory,426.0,903.0,1790.0,2267.0
2024,south dakota,haakon,105.0,226.0,1004.0,1125.0
2024,south dakota,hamlin,610.0,1276.0,2560.0,3226.0
2024,south dakota,hand,365.0,753.0,1376.0,1764.0
2024,south dakota,hanson,399.0,834.0,1611.0,2046.0
2024,south dakota,harding,48.0,114.0,754.0,820.0
2024,south dakota,hughes,2838.0,5894.0,5379.0,8435.0
2024,south dakota,hutchinson,755.0,1573.0,2918.0,3736.0
2024,south dakota,hyde,148.0,313.0,530.0,695.0
2024,south dakota,jackson,357.0,733.0,753.0,1129.0
2024,south dakota,jerauld,276.0,567.0,708.0,999.0
2024,south dakota,jones,60.0,133.0,477.0,550.0
2024,south dakota,kingsbury,760.0,1572.0,1989.0,2801.0
2024,south dakota,lake,1978.0,4065.0,3819.0,5906.0
2024,south dakota,lawrence,5074.0,10579.0,9904.0,15409.0
2024,south dakota,lincoln,12981.0,26753.0,22621.0,36393.0
2024,south dakota,lyman,422.0,876.0,993.0,1447.0
2024,south dakota,mccook,733.0,1537.0,2227.0,3031.0
2024,south dakota,mcpherson,188.0,400.0,1087.0,1299.0
2024,south dakota,marshall,782.0,1603.0,1288.0,2109.0
2024,south dakota,meade,3421.0,7206.0,10887.0,14672.0
2024,south dakota,mellette,285.0,591.0,434.0,740.0
2024,south dakota,miner,293.0,619.0,841.0,1167.0
2024,south dakota,minnehaha,39923.0,82067.0,51842.0,93986.0
2024,south dakota,moody,1052.0,2173.0,2068.0,3189.0
2024,south dakota,oglala lakota,2567.0,5223.0,406.0,3062.0
2024,south dakota,pennington,20051.0,41622.0,35009.0,56580.0
2024,south dakota,perkins,228.0,477.0,1342.0,1591.0
2024,south dakota,potter,214.0,453.0,1059.0,1298.0
2024,south dakota,roberts,1560.0,3195.0,2514.0,4149.0
2024,south dakota,sanborn,259.0,542.0,929.0,1212.0
2024,south dakota,spink,921.0,1915.0,2145.0,3139.0
2024,south dakota,stanley,447.0,922.0,1260.0,1735.0
2024,south dakota,sully,168.0,353.0,716.0,901.0
2024,south dakota,todd,1570.0,3199.0,497.0,2126.0
2024,south dakota,tripp,470.0,974.0,2150.0,2654.0
2024,south dakota,turner,1044.0,2208.0,3374.0,4538.0
2024,south dakota,union,2548.0,5264.0,6160.0,8876.0
2024,south dakota,walworth,481.0,1007.0,1940.0,2466.0
2024,south dakota,yankton,3883.0,8065.0,6650.0,10832.0
2024,south dakota,ziebach,366.0,759.0,388.0,781.0
2024,tennessee,anderson,11525.0,23491.0,24582.0,36548.0
2024,tennessee,bedford,4122.0,8440.0,15772.0,20090.0
2024,tennessee,benton,1317.0,2691.0,5886.0,7260.0
2024,tennessee,bledsoe,891.0,1828.0,5254.0,6191.0
2024,tennessee,blount,17664.0,36189.0,50699.0,69224.0
2024,tennessee,bradley,9852.0,20262.0,38836.0,49246.0
2024,tennessee,campbell,2305.0,4718.0,13115.0,15528.0
2024,tennessee,cannon,1132.0,2331.0,5682.0,6881.0
2024,tennessee,carroll,2233.0,4568.0,9547.0,11882.0
2024,tennessee,carter,4454.0,9139.0,20167.0,24852.0
2024,tennessee,cheatham,5464.0,11218.0,14987.0,20741.0
2024,tennessee,chester,1286.0,2657.0,6206.0,7577.0
2024,tennessee,claiborne,1971.0,4042.0,11463.0,13534.0
2024,tennessee,clay,614.0,1257.0,3117.0,3760.0
2024,tennessee,cocke,2415.0,4973.0,13105.0,15663.0
2024,tennessee,coffee,5440.0,11198.0,19174.0,24932.0
2024,tennessee,crockett,1196.0,2443.0,4674.0,5921.0
2024,tennessee,cumberland,6996.0,14239.0,27399.0,34642.0
2024,tennessee,davidson,181862.0,369642.0,102256.0,290036.0
2024,tennessee,decatur,819.0,1689.0,4596.0,5466.0
2024,tennessee,dekalb,1706.0,3503.0,7599.0,9396.0
2024,tennessee,dickson,5913.0,12115.0,19002.0,25204.0
2024,tennessee,dyer,2707.0,5498.0,11603.0,14394.0
2024,tennessee,fayette,6720.0,13660.0,16756.0,23696.0
2024,tennessee,fentress,1149.0,2365.0,8555.0,9771.0
2024,tennessee,franklin,4529.0,9241.0,15016.0,19728.0
2024,tennessee,gibson,5100.0,10402.0,16346.0,21648.0
2024,tennessee,giles,2974.0,6067.0,10394.0,13487.0
2024,tennessee,grainger,1432.0,2932.0,9630.0,11130.0
2024,tennessee,greene,5145.0,10654.0,25586.0,31095.0
2024,tennessee,grundy,948.0,1942.0,5334.0,6328.0
2024,tennessee,hamblen,5132.0,10479.0,20154.0,25501.0
2024,tennessee,hamilton,74437.0,151680.0,97195.0,174438.0
2024,tennessee,hancock,334.0,684.0,2558.0,2908.0
2024,tennessee,hardeman,3527.0,7133.0,5793.0,9399.0
2024,tennessee,hardin,1704.0,3505.0,10293.0,12094.0
2024,tennessee,hawkins,3987.0,8187.0,22066.0,26266.0
2024,tennessee,haywood,3311.0,6677.0,3286.0,6652.0
2024,tennessee,henderson,1902.0,3866.0,10083.0,12047.0
2024,tennessee,henry,3286.0,6733.0,11629.0,15076.0
2024,tennessee,hickman,1968.0,4012.0,8265.0,10309.0
2024,tennessee,houston,773.0,1594.0,2989.0,3810.0
2024,tennessee,humphreys,1767.0,3631.0,6400.0,8264.0
2024,tennessee,jackson,1040.0,2130.0,4586.0,5676.0
