state,state_name,year,male_under_19_medicaid,male_19_to_64_medicaid,male_65_and_over_medicaid,female_under_19_medicaid,female_19_to_64_medicaid,female_65_and_over_medicaid,num_male_19_medicaid_acs,num_male_19_64_medicaid_acs,num_male_65_medicaid_acs,num_female_19_medicaid_acs,num_female_19_64_medicaid_acs,num_female_65_medicaid_acs,pop_25_over,no_schooling,nursery_4th,gr5_6,gr7_8,gr9,gr10,gr11,gr12_no_diploma,highschool_grad,somecollege_lt1yr,somecollege_1plus,associates,bachelors,masters,profschool,doctorate,total_medicaid_enrollees_acs,share_male_19_medicaid_acs,share_male_19_64_medicaid_acs,share_male_65_medicaid_acs,share_female_19_medicaid_acs,share_female_19_64_medicaid_acs,share_female_65_medicaid_acs,population,num_medicaid_chip_gov,num_medicaid_gov,num_19_to_64_medi_chip_gov,num_expansion_medi_chip_gov,num_65_medi_chip_gov,num_covid_medi_chip_gov,num_18_medi_chip_gov,num_disabled_medi_chip_gov,num_unknown_med_chip_gov,check,pct_enrollment_medicaid_chip_gov,pct_enrollment_medicaid_gov,pct_enrollment_medicaid_acs
47.0,tennessee,2022,826069.0,2000000.0,504198.0,787921.0,2081314.0,623327.0,334270.0,202620.0,57230.0,317405.0,339222.0,86879.0,4758712.0,54747.0,845.0,771.0,1550.0,1982.0,6278.0,5073.0,7659.0,24483.0,18050.0,63485.0,63384.0,85025.0,94234.0,82585.0,1232458.0,1337626.0,22.79181336085048,15.738924915800418,4.537895601185829,20.7989579677224,24.5136064318259,6.618801722614974,6923772.0,1715656.4166666667,1569516.0833333333,451012.75,0.0,151458.91666666666,0.0,1004744.75,255657.83333333337,0.0,1862874.25,0.24779215963013612,0.22668511951770412,0.19319324784236108
47.0,tennessee,2023,841023.0,2001636.0,515889.0,800852.0,2098131.0,630594.0,345426.0,202104.0,59990.0,324196.0,339534.0,87080.0,4805533.0,60910.0,1092.0,847.0,1452.0,2451.0,6066.0,5030.0,6980.0,24362.0,16458.0,59084.0,61886.0,79904.0,89861.0,83114.0,1245245.0,1358330.0,22.956553214107466,15.618363750357785,4.608881919916078,20.87397942718894,24.413720824548978,6.528500863880753,6986082.0,1757853.75,1606217.0,,,,,,,,,0.25162226123312037,0.22991671154160515,0.19443373267018624
47.0,tennessee,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6986082.0,1490998.1,1336917.0,,,,,,,,,0.21342407661404492,0.19136863838701007,
48.0,texas,2012,3493592.0,7516083.0,1123967.0,3344802.0,7816701.0,1428309.0,1287447.0,429979.0,162981.0,1230500.0,671805.0,265136.0,15765048.0,297232.0,2161.0,3561.0,22665.0,50244.0,114841.0,76656.0,105962.0,454278.0,138339.0,255625.0,454784.0,371306.0,417117.0,266418.0,3261784.0,4047848.0,75.76161850729926,30.495759781542052,14.155491507162674,71.4595861630684,41.33598418597432,20.791559854953313,25208897.0,,,,,,,,,,,,,0.16057219798232347
48.0,texas,2013,3531806.0,7652709.0,1172429.0,3382039.0,7939266.0,1480121.0,1358420.0,456190.0,162130.0,1303532.0,703587.0,268070.0,16080307.0,303998.0,2448.0,3292.0,22256.0,50953.0,113929.0,74973.0,105853.0,450798.0,134859.0,253618.0,458931.0,363862.0,414398.0,274076.0,3329384.0,4251929.0,76.05395634124517,29.949522812936998,13.454082663032704,72.46260507449423,41.364820213397394,20.7150128948935,25639373.0,4203449.0,,,,,,,,,,0.16394507775209635,,0.16583591962252744
48.0,texas,2014,3562094.0,7791213.0,1226537.0,3417066.0,8077499.0,1538925.0,1409155.0,482679.0,162244.0,1351523.0,736521.0,270781.0,16426730.0,317719.0,2998.0,3498.0,21679.0,52285.0,113684.0,71477.0,106098.0,446686.0,131321.0,252037.0,457913.0,358415.0,410609.0,278917.0,3390961.0,4412903.0,76.27932275567963,29.569417383078203,13.490984755944142,72.31683749625951,41.32406448631639,21.019373122722136,26092033.0,,,,,,,,,,,,,0.1691283695678294
48.0,texas,2015,3595338.0,7925000.0,1282160.0,3453048.0,8205045.0,1601840.0,1436815.0,500933.0,167482.0,1378293.0,760164.0,275798.0,16765143.0,325670.0,3125.0,4169.0,22199.0,53150.0,109625.0,71089.0,105797.0,445098.0,130753.0,253638.0,456792.0,354285.0,404978.0,287529.0,3456053.0,4519485.0,76.15020387792033,29.825579105694793,13.600308007836128,72.05952810129939,41.47300213454006,20.891378772709306,26538614.0,,,,,,,,,,,,,0.17029845643031696
48.0,texas,2016,3631323.0,8040734.0,1339221.0,3490477.0,8308297.0,1668816.0,1459347.0,516956.0,171729.0,1402468.0,769022.0,278496.0,17085128.0,333777.0,3386.0,4439.0,20983.0,52446.0,108802.0,68972.0,104922.0,441793.0,125205.0,255043.0,454750.0,351155.0,399380.0,290899.0,3512336.0,4598018.0,75.63903422078155,30.2458534635961,13.654482434444747,71.18658653966467,42.321586412125825,20.952456929387097,26956435.0,,,266065.9166666667,0.0,455173.6666666667,0.0,3421597.5,696520.75,0.0,4839357.833333334,,,0.17057218434114155
48.0,texas,2017,3878119.0,7978911.0,1394736.0,3723415.0,8237874.0,1730632.0,1511196.0,487779.0,173900.0,1451922.0,731007.0,280041.0,17454431.0,343605.0,3367.0,4710.0,21529.0,50996.0,106578.0,67310.0,102084.0,441443.0,121898.0,250475.0,456824.0,344597.0,393054.0,297434.0,3589196.0,4635845.0,78.80942860825728,27.19274675346242,13.174482762041972,73.33073295929972,40.51971798248381,19.972890934454792,27419612.0,4455267.714285715,3885011.5714285714,268012.3333333333,0.0,467983.75,0.0,3442832.6666666665,690012.25,19.142857142857142,4868860.142857143,0.1624847103702895,0.14168732845047446,0.16907040843612228
48.0,texas,2018,3921300.0,8112402.0,1453639.0,3766842.0,8363833.0,1799629.0,1519633.0,503700.0,179423.0,1459678.0,740597.0,285911.0,17815359.0,354158.0,3708.0,5076.0,21224.0,48787.0,104174.0,65989.0,101545.0,435436.0,119805.0,246209.0,455401.0,341190.0,386462.0,304268.0,3660917.0,4688942.0,78.77711239101643,27.707858516533424,13.084503317313045,72.97676822999131,40.87314903064756,19.580608514498234,27885195.0,4374413.75,3753743.4166666665,262441.5,0.0,477508.0833333333,0.0,3384298.5833333335,679917.5833333334,25.166666666666668,4804190.916666667,0.1568722668068127,0.1346142071685949,0.16815166614398788
48.0,texas,2019,3945079.0,8217103.0,1510667.0,3795251.0,8458167.0,1866690.0,1507413.0,498886.0,187044.0,1452436.0,734824.0,292884.0,18131554.0,361299.0,3774.0,5144.0,21122.0,46274.0,100563.0,62663.0,98326.0,424812.0,115996.0,242979.0,449543.0,335166.0,376556.0,313742.0,3729737.0,4673487.0,78.26299043811827,27.738669910533876,13.474052198395801,73.53066906091595,41.04754693527382,18.946071456762294,28260856.0,4225109.916666667,3641635.6666666665,252613.0,0.0,487399.8333333333,0.0,3267667.1666666665,664670.3333333334,151.75,4672502.083333333,0.14950396112087572,0.12885793928770828,0.1653696193774173
48.0,texas,2020,3968111.0,8320849.0,1571440.0,3819309.0,8550523.0,1939729.0,1487136.0,501394.0,193743.0,1423555.0,734327.0,301926.0,18449851.0,404398.0,4956.0,5972.0,19357.0,44829.0,92928.0,58524.0,89054.0,391588.0,105269.0,227507.0,420677.0,321437.0,358197.0,340041.0,3744324.0,4642081.0,78.37518974057687,26.9762336099319,14.832859994945835,72.5646486607425,41.22968055050554,20.021387443297343,28635442.0,4485048.333333333,3915630.0833333335,599786.9166666666,0.0,502020.5833333333,0.0,3467716.3333333335,666690.5,1627.25,5237841.583333334,0.1566257763136093,0.13674068950405352,0.1621096332300371
48.0,texas,2021,4010132.0,8428837.0,1604728.0,3847355.0,8575018.0,1944793.0,1491511.0,505481.0,198591.0,1425943.0,743021.0,296780.0,18619469.0,428003.0,5110.0,6536.0,18664.0,42141.0,89006.0,57185.0,86771.0,371469.0,101364.0,216111.0,401571.0,305311.0,342342.0,354597.0,3747907.0,4661327.0,77.90859053112578,27.829803955858118,15.207550374333616,72.40178197432789,41.03045238590397,19.62182077845062,28862581.0,5064804.5,4517923.916666667,864653.75,0.0,514647.0,0.0,3907259.1666666665,679224.5,366.9166666666667,5966151.333333333,0.17547995794277718,0.15653222130989142,0.161500698776731
48.0,texas,2022,3994694.0,8608444.0,1655969.0,3830212.0,8652220.0,2022868.0,1481093.0,514898.0,205652.0,1413582.0,767949.0,308763.0,18910948.0,462389.0,5656.0,6688.0,19733.0,41591.0,84895.0,54952.0,85583.0,353018.0,95460.0,209581.0,384147.0,294105.0,325400.0,369136.0,3792935.0,4691937.0,75.81901335945754,29.597934711384305,15.270556681296664,70.67998302355367,42.38448798424015,20.24802424006765,29243342.0,5558143.25,5169816.5,1068983.3333333333,0.0,537485.9166666666,0.0,4202264.416666667,679965.6666666666,410.8333333333333,6489110.166666667,0.19006525485356632,0.17678610399591127,0.16044462360013434
48.0,texas,2023,4030902.0,8662555.0,1727175.0,3862506.0,8785633.0,2089174.0,1483710.0,522635.0,215304.0,1414637.0,798275.0,311789.0,19294631.0,500274.0,5611.0,7417.0,17701.0,40978.0,80081.0,50897.0,82180.0,334377.0,90762.0,204383.0,364991.0,278960.0,313665.0,387446.0,3851633.0,4746350.0,74.71480397380628,29.051687297585573,16.28274565974411,69.24237552759533,43.35845778435901,21.34992975690969,29640343.0,5463308.75,5073904.583333333,,,,,,,,,0.18432002456921637,0.1711823842029538,0.16013141278425827
48.0,texas,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29640343.0,4241742.1,3906423.0,,,,,,,,,0.14310705176387464,0.13179412262536908,
49.0,utah,2012,443510.0,812293.0,113027.0,420667.0,813536.0,134594.0,82059.0,43204.0,11898.0,80089.0,60332.0,16296.0,1578143.0,11108.0,86.0,270.0,481.0,1344.0,2850.0,1803.0,2969.0,16060.0,3925.0,8757.0,16537.0,21578.0,32610.0,27382.0,332846.0,293878.0,8.011572692418563,4.458928936538941,1.3879848950584133,7.375704116375722,6.1780184244556295,1.5877909351527315,2766233.0,,,,,,,,,,,,,0.10623761628178104
49.0,utah,2013,449663.0,826579.0,117798.0,426699.0,826053.0,139351.0,87932.0,45829.0,11372.0,85502.0,63652.0,16456.0,1610602.0,11477.0,109.0,343.0,492.0,1456.0,3033.0,1773.0,3054.0,15663.0,3668.0,8445.0,17279.0,20525.0,31528.0,28507.0,334880.0,310743.0,8.018876461487672,4.682201390188872,1.3591146299157253,7.274849634283495,6.176312778816737,1.4886451053074978,2813673.0,294029.0,,,,,,,,,,0.10450006095235659,,0.11044033901594108
49.0,utah,2014,454410.0,839403.0,122929.0,431195.0,838796.0,144590.0,90095.0,46882.0,10714.0,87230.0,65449.0,16203.0,1642728.0,11768.0,125.0,294.0,429.0,1487.0,2777.0,1735.0,2889.0,15960.0,3549.0,8188.0,17441.0,19717.0,31333.0,29867.0,336406.0,316573.0,7.891282175652994,4.622980566740667,1.339280471019285,7.183125413357965,6.432013623107255,1.5313177501218334,2858111.0,,,,,,,,,,,,,0.11076301795136718
49.0,utah,2015,458688.0,852092.0,128512.0,435585.0,851660.0,150296.0,90892.0,47652.0,10500.0,88742.0,65811.0,16221.0,1674198.0,12943.0,114.0,302.0,520.0,1598.0,2626.0,1690.0,2808.0,15473.0,3738.0,8180.0,17224.0,19462.0,30442.0,29713.0,340490.0,319818.0,7.949290044596884,4.534141890338849,1.3156440953067103,7.393709046037225,6.292605208634669,1.514609715085663,2903379.0,,,,,,,,,,,,,0.11015372088866111
49.0,utah,2016,462819.0,866009.0,134580.0,439228.0,863015.0,156887.0,92613.0,49558.0,10864.0,87819.0,66179.0,17297.0,1707103.0,13450.0,251.0,394.0,804.0,1527.0,2963.0,1745.0,2592.0,15180.0,3290.0,7704.0,17361.0,18698.0,29027.0,29677.0,343976.0,324330.0,8.075038197164014,4.473538848152549,1.5555895129783828,7.270140387287869,5.885972404967242,1.739720649449943,2948427.0,,,57889.333333333336,0.0,15624.916666666666,0.0,216764.91666666663,43279.083333333336,0.0,333558.24999999994,,,0.1100010276666168
49.0,utah,2017,492808.0,853824.0,140254.0,465294.0,852915.0,162773.0,95407.0,47095.0,11063.0,89424.0,63748.0,17792.0,1743090.0,14327.0,376.0,404.0,813.0,1428.0,2769.0,1563.0,2184.0,14531.0,3419.0,7954.0,17059.0,17928.0,28761.0,29950.0,347735.0,324529.0,8.688936284184367,4.196486031237323,1.453044328640383,7.304394290280689,5.627943177789227,1.7291958878680107,2993941.0,305408.85714285716,257845.0,53431.5,0.0,16293.833333333334,0.0,210994.91666666663,42826.75,,,0.10200897651051145,0.0861222716145709,0.10839525561792968
49.0,utah,2018,496247.0,870853.0,146523.0,469888.0,866491.0,169577.0,95249.0,47569.0,11465.0,87223.0,65679.0,18174.0,1782065.0,14827.0,332.0,446.0,829.0,1293.0,2678.0,1571.0,2254.0,13664.0,3834.0,7806.0,16353.0,18483.0,28646.0,30344.0,355712.0,325359.0,8.948564021048893,3.8817530504448543,1.469624187574011,7.45227269727688,5.352766571304896,1.8950194723504667,3045350.0,297219.0833333333,251905.66666666663,56450.0,0.0,16678.75,0.0,199562.08333333337,42567.666666666664,0.0,315258.50000000006,0.09759767623863704,0.08271813311004207,0.10683796607943258
49.0,utah,2019,499595.0,886761.0,153330.0,473105.0,881554.0,176532.0,92536.0,49162.0,12563.0,86540.0,65673.0,18858.0,1824052.0,15179.0,305.0,631.0,747.0,1348.0,2438.0,1573.0,2025.0,13011.0,3634.0,7810.0,16077.0,17643.0,27331.0,31048.0,362222.0,325332.0,8.49032210698498,4.180720925422977,1.450806251670152,7.570729222899094,5.474795891508282,1.8326256015145157,3096848.0,304088.0,262061.0,65624.91666666667,0.0,16995.75,0.0,186948.25,41821.5,0.0,311390.4166666667,0.09819274307295676,0.08462184776262832,0.1050526212458603
49.0,utah,2020,501442.0,904842.0,160889.0,475905.0,897366.0,184119.0,90819.0,50893.0,12944.0,86335.0,67705.0,19809.0,1868472.0,16060.0,341.0,533.0,548.0,1054.0,1890.0,1587.0,2355.0,11239.0,3115.0,7031.0,14156.0,16031.0,24620.0,31150.0,368759.0,328505.0,8.078967646106115,4.50517614025021,1.52864762702863,7.348234457917428,5.789415199137203,1.7495589295604128,3151239.0,348383.1666666667,307391.1666666667,37583.25,62247.833333333336,18213.333333333332,1813.2,195456.16666666663,42505.916666666664,0.0,357819.7,0.11055434597841252,0.0975461292103413,0.10424629804340452
49.0,utah,2021,512253.0,935213.0,166979.0,485801.0,917678.0,187254.0,89881.0,55868.0,13400.0,84159.0,71217.0,19615.0,1921860.0,18794.0,352.0,399.0,247.0,1044.0,1774.0,1225.0,2210.0,11431.0,3148.0,7041.0,13512.0,15124.0,23820.0,32382.0,377270.0,334140.0,7.6177799582680015,5.109514754279746,1.6260851464082546,7.042146397146206,5.832810334603184,1.7716634092946082,3231370.0,420113.4166666667,381400.8333333333,50801.166666666664,97693.08333333331,20958.416666666668,8170.833333333333,222919.25,45026.583333333336,15.0,445584.3333333333,0.13001092931687386,0.118030690800909,0.1034050572976787
49.0,utah,2022,509699.0,963363.0,173420.0,483093.0,932242.0,195981.0,88997.0,59574.0,14111.0,82354.0,76390.0,20073.0,1959919.0,21356.0,301.0,365.0,340.0,844.0,1915.0,1421.0,2404.0,10183.0,3296.0,6584.0,12977.0,13782.0,22168.0,34527.0,383506.0,341499.0,7.42577491466131,5.265490928367289,1.5919385920311642,6.6949093166838525,6.222797502293775,1.7990887459626088,3283809.0,464210.6666666667,428691.0833333333,54371.25,127668.91666666669,24179.666666666668,12421.666666666666,235260.91666666663,46236.916666666664,0.0,500139.3333333333,0.14136347962584508,0.1305468994491864,0.10399478166970125
49.0,utah,2023,513277.0,973213.0,180342.0,486758.0,949137.0,201741.0,90238.0,64782.0,14846.0,83834.0,79612.0,20871.0,2003084.0,25082.0,356.0,387.0,307.0,1026.0,1703.0,1119.0,2519.0,10392.0,3360.0,6928.0,12928.0,13597.0,20250.0,34648.0,389184.0,354183.0,7.050620603085404,5.5513053306858575,1.5393142043059405,6.7236961638678325,6.416284664670018,1.7187790333849482,3331187.0,439543.4166666667,403540.3333333333,,,,,,,,,0.13194798630838397,0.12114010211174975,0.10632336161254231
49.0,utah,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3331187.0,344892.4,309342.8,,,,,,,,,0.10353438579101083,0.0928626342501937,
50.0,vermont,2012,65949.0,199452.0,39826.0,62037.0,203078.0,48997.0,29112.0,31665.0,5283.0,26880.0,40110.0,9649.0,431581.0,1998.0,0.0,51.0,114.0,98.0,240.0,291.0,469.0,922.0,1025.0,7800.0,5346.0,7256.0,7365.0,4773.0,118690.0,142699.0,2.8824162723769207,3.101707308918066,0.5390727297197178,2.6871488969855224,3.8478973383249238,0.9417574536748498,625498.0,,,,,,,,,,,,,0.2281366207405939
50.0,vermont,2013,65064.0,198765.0,41546.0,61261.0,202849.0,50247.0,29489.0,33504.0,5055.0,27363.0,42000.0,8999.0,433401.0,2062.0,6.0,57.0,154.0,148.0,201.0,323.0,546.0,828.0,1071.0,7627.0,4995.0,6924.0,7418.0,4961.0,117187.0,146410.0,2.8416222045284476,3.1755446387698085,0.4947119211286448,2.705576411414509,3.937943982856114,0.844600841302476,625904.0,161081.0,,,,,,,,,,0.2573573583169304,,0.23391766149441448
50.0,vermont,2014,64082.0,197924.0,43351.0,60603.0,202554.0,51765.0,29873.0,35142.0,5138.0,27751.0,43934.0,8994.0,434995.0,2247.0,15.0,46.0,126.0,136.0,159.0,292.0,444.0,832.0,1010.0,7323.0,4709.0,6596.0,7386.0,5034.0,117199.0,150832.0,2.788661634632724,3.2121488709624044,0.5164076711979365,2.6531967352169277,3.992300239932844,0.8372848480571637,626358.0,,,,,,,,,,,,,0.24080797243748783
50.0,vermont,2015,63248.0,196763.0,45225.0,59689.0,201898.0,53634.0,29746.0,36333.0,5501.0,26977.0,44890.0,9276.0,436657.0,2372.0,39.0,63.0,130.0,156.0,113.0,228.0,409.0,816.0,1036.0,7175.0,4645.0,6564.0,7181.0,4858.0,115563.0,152723.0,2.712699581262851,3.3017925912907873,0.5375635048738282,2.51815620555095,4.074957692590737,0.8548304244308466,626604.0,,,,,,,,,,,,,0.24373128802241925
50.0,vermont,2016,62502.0,195836.0,47147.0,58851.0,200201.0,55679.0,29641.0,37026.0,5739.0,26905.0,45551.0,9374.0,437304.0,2426.0,46.0,55.0,115.0,158.0,78.0,226.0,353.0,811.0,896.0,6989.0,4569.0,6765.0,7059.0,4894.0,114813.0,154236.0,2.675987180932854,3.3542125154073332,0.5446107665301649,2.487008414976507,4.098038386486127,0.8401427356670137,626249.0,,,35266.75,0.0,20319.0,0.0,73112.75,68259.33333333333,0.0,196957.8333333333,,,0.24628542321025662
50.0,vermont,2017,66829.0,189126.0,48828.0,62593.0,193960.0,57367.0,30593.0,36880.0,5835.0,28588.0,44914.0,9260.0,437900.0,2523.0,50.0,55.0,65.0,137.0,118.0,97.0,225.0,740.0,838.0,6384.0,4047.0,6595.0,7057.0,4952.0,113798.0,156070.0,2.743330419897902,3.2686939133942565,0.5478221631471679,2.5911736749192817,4.019248621183876,0.8297312074575162,624636.0,165784.85714285713,161038.85714285713,12557.0,59244.5,19206.166666666668,0.0,69487.75,21374.666666666668,0.0,181870.08333333337,0.2654103464143231,0.2578123213245108,0.24985751701791123
50.0,vermont,2018,66080.0,187920.0,50575.0,61817.0,192909.0,59595.0,29880.0,36903.0,6041.0,27719.0,44585.0,9587.0,439695.0,2683.0,58.0,63.0,23.0,165.0,109.0,52.0,187.0,574.0,738.0,5535.0,3993.0,6883.0,6803.0,4841.0,112989.0,154715.0,2.713021494143821,3.325502625784532,0.5554330338290128,2.495800376763597,4.0589450263899405,0.8512974430890974,624977.0,163065.08333333334,158518.33333333334,11251.666666666666,57766.5,19038.916666666668,0.0,67882.91666666667,20902.916666666668,0.0,176842.91666666666,0.26091373495877984,0.25363866723628764,0.24755310995444632
50.0,vermont,2019,65285.0,187024.0,52448.0,61041.0,191052.0,61416.0,29192.0,36744.0,6143.0,27528.0,43451.0,9288.0,440460.0,2715.0,73.0,59.0,35.0,169.0,105.0,66.0,145.0,568.0,652.0,5287.0,4346.0,6925.0,6447.0,4684.0,111530.0,152346.0,2.7081942689616194,3.3716495447206283,0.5608303692758476,2.514064218448856,4.014064894575824,0.8311967040172241,624313.0,154673.16666666666,150159.41666666666,8484.833333333334,54730.416666666664,19087.166666666668,0.0,65772.08333333333,20513.0,0.0,168587.5,0.24774939279923155,0.24051944564131558,0.2440218287942106
50.0,vermont,2020,65008.0,185793.0,54234.0,60550.0,189248.0,63351.0,29114.0,35134.0,5611.0,26823.0,41544.0,8586.0,442089.0,2543.0,96.0,34.0,33.0,126.0,118.0,61.0,122.0,566.0,522.0,4432.0,3679.0,5868.0,6000.0,4557.0,110288.0,146812.0,2.798721574247828,3.3431968732111073,0.5435511514967869,2.539253111276326,3.969807102289275,0.8054701874786774,624340.0,161582.75,157151.16666666666,8461.083333333334,60236.833333333336,19264.083333333332,0.0,66464.08333333333,20210.833333333332,0.0,174636.91666666666,0.25880569881795173,0.2517076699661509,0.23514751577666015
50.0,vermont,2021,67056.0,191011.0,57033.0,62189.0,193370.0,64924.0,29406.0,36381.0,6027.0,27594.0,42221.0,8767.0,454463.0,2630.0,102.0,50.0,46.0,86.0,169.0,37.0,172.0,519.0,519.0,3939.0,3486.0,5370.0,5847.0,4943.0,113463.0,150396.0,2.782361872729477,3.355336685742924,0.5776920448751446,2.5709561014710363,3.9308304104179967,0.7828228847634208,641637.0,179544.91666666666,175034.41666666666,11314.25,70266.33333333333,19656.083333333332,0.0,70875.5,19990.333333333332,0.0,192102.5,0.27982319702053754,0.2727935213628058,0.23439421355065246
50.0,vermont,2022,65985.0,191344.0,59705.0,61318.0,191599.0,67657.0,28289.0,35645.0,6429.0,25844.0,41299.0,8944.0,459033.0,2750.0,137.0,84.0,26.0,48.0,91.0,45.0,157.0,596.0,469.0,3736.0,3227.0,4629.0,5635.0,4957.0,112763.0,146450.0,2.770932006668304,3.3878795213757327,0.6362993352998237,2.4674206990083993,3.916445455523876,0.8210229821238644,643816.0,189060.25,184287.41666666663,13964.666666666666,74660.33333333333,19919.916666666668,0.0,73324.0,19477.166666666668,0.0,201346.08333333337,0.29365571840401605,0.2862423684199626,0.22747182424792176
50.0,vermont,2023,65722.0,189341.0,61725.0,61960.0,191209.0,69152.0,28074.0,35853.0,6818.0,26133.0,42033.0,9061.0,462996.0,2576.0,159.0,62.0,22.0,16.0,119.0,30.0,121.0,631.0,468.0,3766.0,3129.0,4138.0,5329.0,4760.0,112003.0,147972.0,2.753451091542132,3.3547923976328047,0.6496923999492584,2.4714954979206705,3.941669857111003,0.8288987558441312,645254.0,185334.5,180908.41666666663,,,,,,,,,0.28722720045129513,0.2803677569866543,0.2293236461920422
50.0,vermont,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645254.0,163110.6,158421.5,,,,,,,,,0.2527851047804431,0.245518044057069,
,virgin islands,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
,virgin islands,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230.25,6290.25,2032.0,0.0,9990.833333333334,1087.0,0.0,23630.333333333336,,,
,virgin islands,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060.0,7398.25,2337.0,0.0,10656.583333333334,802.5,0.0,26254.333333333336,,,
,virgin islands,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.0,8583.666666666666,2838.25,0.0,11522.416666666666,601.1666666666666,0.0,28951.499999999996,,,
,virgin islands,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5937.916666666667,9237.083333333334,3291.5,0.0,11627.0,513.3333333333334,0.0,30606.833333333332,,,
,virgin islands,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6323.75,10806.083333333334,3707.0,0.0,13652.333333333334,530.3333333333334,0.0,35019.50000000001,,,
,virgin islands,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6521.083333333333,11648.333333333334,4260.0,,14110.416666666666,519.0,0.0,,,,
51.0,virginia,2012,942078.0,2395197.0,418288.0,903064.0,2587016.0,542861.0,220109.0,100464.0,42738.0,208742.0,170464.0,71603.0,5356571.0,58499.0,534.0,882.0,2781.0,5208.0,11196.0,11377.0,18552.0,46652.0,50497.0,77250.0,87268.0,127105.0,126013.0,75242.0,1152281.0,814120.0,34.644081908185264,17.422893848216678,8.238921215002494,32.389602168537095,27.967813064402065,13.3366877956564,8014955.0,,,,,,,,,,,,,0.10157511801376302
51.0,virginia,2013,944737.0,2424335.0,435696.0,907800.0,2607751.0,560981.0,229624.0,103644.0,40488.0,221259.0,176007.0,69614.0,5427938.0,60423.0,504.0,702.0,2805.0,5127.0,9978.0,10370.0,17245.0,44564.0,47562.0,76593.0,84954.0,122073.0,121265.0,77021.0,1159800.0,840636.0,34.81170794137328,17.543283642983045,7.509516081792572,33.02224119302244,28.162653752721265,12.950597388107402,8100653.0,935434.0,,,,,,,,,,0.11547636962106635,,0.10377385625578579
51.0,virginia,2014,948575.0,2451664.0,454250.0,910382.0,2627383.0,580671.0,239585.0,107664.0,37690.0,231272.0,180441.0,68421.0,5501125.0,64261.0,558.0,754.0,2631.0,5001.0,9634.0,9894.0,17747.0,43720.0,43161.0,74585.0,82189.0,116929.0,117433.0,77900.0,1165535.0,865073.0,35.2123023468628,17.3978385715274,6.880144136109392,33.3212045858037,27.709752115346003,12.478758244350704,8185131.0,,,,,,,,,,,,,0.105688351231031
51.0,virginia,2015,950949.0,2467083.0,473820.0,910743.0,2638889.0,601529.0,248742.0,114285.0,38005.0,237505.0,190294.0,68347.0,5566373.0,66122.0,733.0,698.0,2497.0,4886.0,9482.0,9814.0,16882.0,41752.0,40620.0,71946.0,79226.0,111070.0,114218.0,78988.0,1162016.0,897178.0,35.406698531763894,17.748582151285653,6.5546839530961325,33.508563400028294,27.884138374443282,11.897333589382749,8256630.0,,,,,,,,,,,,,0.10866152413272727
51.0,virginia,2016,950982.0,2472972.0,494206.0,911775.0,2642536.0,624487.0,251725.0,119812.0,37599.0,242738.0,198110.0,66379.0,5621010.0,68478.0,786.0,809.0,2656.0,4710.0,9632.0,9919.0,16535.0,41325.0,38328.0,68043.0,78121.0,107203.0,110697.0,81420.0,1154899.0,916363.0,34.88388001045605,18.164405509902398,6.2762393485345,33.61512346100455,28.876160784021284,11.184190886081215,8310301.0,,,241901.41666666663,0.0,106209.5,0.0,655618.5833333334,189937.83333333337,,,,,0.1102683284275744
51.0,virginia,2017,1008419.0,2423813.0,514407.0,972293.0,2587310.0,646979.0,261231.0,118060.0,38774.0,255527.0,194147.0,66678.0,5680765.0,69531.0,950.0,852.0,2544.0,4519.0,9207.0,9399.0,16332.0,40680.0,35947.0,64939.0,76697.0,102484.0,107512.0,82344.0,1154017.0,934417.0,35.871217538881886,17.399817303673277,6.450605575698458,34.422005250809825,28.003677089885304,10.852677241051252,8365952.0,1023130.0,893569.7142857143,252480.41666666663,0.0,108649.66666666669,0.0,666917.3333333334,194638.08333333337,,,0.12229690057987423,0.10681028462579206,0.11169284738903594
